,participantId,format,precision,recall,f1,task,tree_similarity,strict_parse,loose_parse,duration_sec,normalized_time,help_count,search_count,copy_count,paste_count
0,5f7f239e9b204e05b6c36538,json5,0.25,0.1111111111111111,0.15384615384615383,writing-task-config,0.07692307692307687,False,False,518.178,483.7943823870968,0,0,0,0
1,676d220cd6e7101ccba18ba5,jsonc,0.07142857142857142,0.1111111111111111,0.08695652173913043,writing-task-config,0.0,False,False,1166.488,1640.7095219442233,0,0,0,0
2,680ebf035ab59d342f31726e,hjson,0.5,0.4444444444444444,0.47058823529411764,writing-task-config,0.07692307692307687,True,False,1309.504,1559.8159483952568,0,0,0,0
3,678faf5b31008609fd85b185,json5,0.18181818181818182,0.4444444444444444,0.2580645161290322,writing-task-config,0.08695652173913049,False,False,369.037,245.38843074590164,2,0,0,0
4,65e85a421f2dee53c62fbf45,json5,0.2727272727272727,0.3333333333333333,0.3,writing-task-config,0.0,False,False,1590.82,2347.48624438247,0,0,0,0
5,66b223d532199c29ed32c8f4,jsonc,0.2,0.1111111111111111,0.14285714285714285,writing-task-config,0.07692307692307687,False,False,1062.061,1200.2262503306772,4,0,0,0
6,666b0b42bb6fa2822fa27a32,json5,0.75,0.3333333333333333,0.46153846153846156,writing-task-config,0.15384615384615385,False,False,660.345,583.8602783333333,20,0,0,0
7,670f9ddb0e32533c222c3031,json,0.42857142857142855,0.3333333333333333,0.375,writing-task-config,0.15384615384615385,False,False,865.797,2208.941027884273,1,0,0,0
8,674f479b2a4ef75e4551f258,json5,0.2,0.1111111111111111,0.14285714285714285,writing-task-config,0.07692307692307687,False,False,934.576,969.6952190810811,1,0,0,0
9,682ac845e44bb325e260d19c,jsonc,1.0,1.0,1.0,writing-task-config,1.0,False,False,771.38,978.6577646825396,0,0,0,0
10,65583ffa38bfc41805a553cd,hjson,0.75,0.6666666666666666,0.7058823529411765,writing-task-config,0.15384615384615385,False,False,1007.809,1140.603832718254,12,0,0,0
11,60ec51c51a3158a50ded8a3e,json5,0.8888888888888888,0.8888888888888888,0.8888888888888888,writing-task-config,0.7692307692307692,True,True,344.69,179.88440984126984,2,0,0,0
12,671bdd06525adeea062a1d73,json,0.8888888888888888,0.8888888888888888,0.8888888888888888,writing-task-config,0.8461538461538461,False,False,172.234,90.014135984127,0,0,0,0
13,6647e8618c77f7b938865d25,json5,0.4444444444444444,0.4444444444444444,0.4444444444444444,writing-task-config,0.3846153846153846,True,True,350.803,489.99321112800004,0,0,0,0
14,67d11093c44f4d7f6439251d,jsonc,0.6666666666666666,0.6666666666666666,0.6666666666666666,writing-task-config,0.6923076923076923,True,True,488.611,515.9017119512195,0,0,0,0
15,6745fae180d1fe9990e66532,jsonc,0.2,0.1111111111111111,0.14285714285714285,writing-task-config,0.15384615384615385,False,False,1972.752,1433.0733249375,31,0,0,0
16,66912d7bf9d35c08f6919958,json,0.0,0.0,0.0,writing-task-config,0.15384615384615385,False,False,618.263,1725.20892615873,0,0,0,0
17,6717980047b565ab5b849317,hjson,0.25,0.2222222222222222,0.23529411764705882,writing-task-config,0.23076923076923073,True,False,784.955,969.42884446,3,0,0,0
18,64ea2ee72ab0377e0846cb9e,jsonc,0.2857142857142857,0.2222222222222222,0.25,writing-task-config,0.15384615384615385,False,False,1239.576,1383.4181088,18,0,0,0
19,6818ca1523ece90f671e3601,json,0.16666666666666666,0.1111111111111111,0.13333333333333333,writing-task-config,0.15384615384615385,False,False,1340.262,4110.082974216867,3,0,0,0
20,67d2a409ab3638e33fc417b9,hjson,0.2857142857142857,0.2222222222222222,0.25,writing-task-config,0.07692307692307687,False,False,502.577,1821.3794156305219,0,0,0,0
21,66ec8f7ce843d25227820f97,hjson,0.0,0.0,0.0,writing-task-config,-0.07692307692307687,False,False,479.62,254.71598535433074,2,0,0,0
22,6680d2279263349cc005956a,json,0.7777777777777778,0.7777777777777778,0.7777777777777778,writing-task-config,0.7692307692307692,True,True,905.227,2508.870861773109,0,0,0,0
23,6081728972120aa7f9685791,json,0.6666666666666666,0.6666666666666666,0.6666666666666666,writing-task-config,0.5384615384615384,True,True,595.874,612.2083960250001,2,0,0,0
24,675aaf0eb1b401136f37c475,json,0.16666666666666666,0.1111111111111111,0.13333333333333333,writing-task-config,0.07692307692307687,False,False,1577.086,1672.418345388889,11,0,0,0
25,66e8c6e99be9621d5b1ed1fa,jsonc,1.0,1.0,1.0,writing-task-config,1.0,False,False,1082.255,3201.120571992032,0,0,0,0
26,67792abbab2fa21bf3644c09,hjson,0.5384615384615384,0.7777777777777778,0.6363636363636364,writing-task-config,0.1428571428571429,False,False,807.295,934.2081928593271,0,0,0,0
27,5ea90bb434d5e337e98c7edd,json5,0.42857142857142855,0.3333333333333333,0.375,writing-task-config,0.0,False,False,1741.267,1495.6907904545455,37,0,0,0
28,67d13a1ec91ae2216896de44,json,0.7777777777777778,0.7777777777777778,0.7777777777777778,writing-task-config,0.9230769230769231,True,True,611.92,1006.7627749544072,0,0,0,0
29,67c8320847fef3b9ab9bfe4d,jsonc,0.2857142857142857,0.2222222222222222,0.25,writing-task-config,0.07692307692307687,False,False,715.387,6046.746163079364,9,0,0,0
30,616e5ae706e970fe0aff99b6,hjson,0.5,0.7777777777777778,0.6086956521739131,writing-task-config,0.25,True,False,162.479,150.8198214354839,0,0,0,0
31,68138e7f96395f4c5f3a0a87,json,0.25,0.3333333333333333,0.28571428571428575,writing-task-config,-0.23076923076923084,False,False,703.515,622.2248188541666,0,0,0,0
32,62e154b0682e270b4acdf5ee,jsonc,0.375,0.3333333333333333,0.35294117647058826,writing-task-config,0.15384615384615385,False,False,751.703,478.5775910943953,16,0,0,0
33,660eafee7515c432e850362d,hjson,0.0,0.0,0.0,writing-task-config,0.07692307692307687,False,False,407.421,835.8298626693226,0,0,0,0
34,67caa7fe00179edfb74d3e1a,json5,0.0,0.0,0.0,writing-task-config,0.07692307692307687,False,False,1739.904,2039.3462923636362,0,0,0,0
35,65fae23bd06ae76bcc297e8b,hjson,0.06666666666666667,0.1111111111111111,0.08333333333333334,writing-task-config,0.0,False,False,1219.612,2008.8552232252969,0,0,0,0
36,67f4ea448eb6a2b293c1f2fc,json,0.7777777777777778,0.7777777777777778,0.7777777777777778,writing-task-config,0.6153846153846154,True,True,606.963,1885.5511140239043,0,0,0,0
37,65f4ab7884f8411c9e11a34e,json5,0.2222222222222222,0.2222222222222222,0.2222222222222222,writing-task-config,0.0,False,False,687.762,330.10383929880476,14,0,0,0
38,61601e9a6b8306196d2a129c,hjson,1.0,0.7777777777777778,0.8750000000000001,writing-task-config,0.7692307692307692,False,False,1046.55,1253.660609765625,0,0,0,0
39,65fad6c874ac75642ffc254b,hjson,0.23076923076923078,0.3333333333333333,0.27272727272727276,writing-task-config,0.0,False,False,1154.269,656.7975293039999,20,0,0,0
40,67a8fa10b4db1990f7372f01,json5,0.25,0.3333333333333333,0.28571428571428575,writing-task-config,0.0,False,False,821.12,698.3282103585658,0,0,0,0
41,6094ce8d0764c24f352d1fe5,hjson,0.3,0.3333333333333333,0.3157894736842105,writing-task-config,0.05882352941176472,False,False,1001.179,902.564862880478,12,0,0,1
42,664e413a5f3eb7f99d90e15b,json,0.5555555555555556,0.5555555555555556,0.5555555555555556,writing-task-config,0.46153846153846156,True,True,775.024,1408.9044427301587,0,0,0,0
43,66a7e128f37f34ca658be38b,jsonc,0.16666666666666666,0.1111111111111111,0.13333333333333333,writing-task-config,0.07692307692307687,False,False,236.601,71.99123154545454,0,0,0,1
44,65fb236a5a78fcf672df7469,json,0.25,0.1111111111111111,0.15384615384615383,writing-task-config,0.15384615384615385,False,False,1012.934,1068.2713636,2,0,0,0
45,675330fb23080b9ae3ec8239,json5,0.16666666666666666,0.2222222222222222,0.1904761904761905,writing-task-config,-0.07692307692307687,False,False,628.896,714.4982289523809,0,0,0,0
46,65fadedad737be57cd91c61f,jsonc,1.0,1.0,1.0,writing-task-config,1.0,True,True,489.05,542.4282549603174,0,0,0,0
47,67d0088c269b3e96d9ba6019,hjson,0.2727272727272727,0.3333333333333333,0.3,writing-task-config,-0.15384615384615374,False,False,1113.793,1532.9594875609755,1,0,0,0
48,678a94ff1cf9f0775cb89e69,hjson,0.3,0.3333333333333333,0.3157894736842105,writing-task-config,0.0,True,False,541.654,457.91472148412697,0,0,0,0
49,67176f0792ed8c4064f61a2c,json,0.0,0.0,0.0,writing-task-config,0.07692307692307687,False,False,1605.817,2286.270846320158,12,0,0,0
50,62d6d87d91cf24a3c1c0f10c,hjson,0.0,0.0,0.0,writing-task-config,0.0,False,False,1252.271,570.3597472063492,49,0,0,0
51,6554ea27378d1f1b846788b3,jsonc,0.6,0.3333333333333333,0.42857142857142855,writing-task-config,0.15384615384615385,False,False,793.473,784.4750161799999,7,0,0,0
52,5795af044a84da00014c5df1,json,0.2,0.1111111111111111,0.14285714285714285,writing-task-config,0.15384615384615385,False,False,255.546,125.84469671713146,0,0,0,0
53,681374d36d7bd7ccb6f914f5,json5,1.0,1.0,1.0,writing-task-config,1.0,True,True,333.673,363.0017974206349,0,0,0,0
54,61287939bc5a971fc15333e4,json,0.6666666666666666,0.4444444444444444,0.5333333333333333,writing-task-config,0.07692307692307687,False,False,2690.121,7570.503524756098,7,0,0,0
55,5755c957eb80c4000741a9ce,json5,1.0,1.0,1.0,writing-task-config,1.0,True,True,148.673,64.95785734117646,1,0,0,0
56,6693d3ae2bd15cf7a058e6a7,json5,0.0,0.0,0.0,writing-task-config,0.15384615384615385,False,False,1795.503,2392.8086287929154,25,0,0,0
57,6680071d60b3642bcf5dad37,jsonc,1.0,1.0,1.0,writing-task-config,1.0,True,True,692.83,716.7326350000001,1,0,0,0
58,659960f32faa4ff4b116de92,toml,0.3333333333333333,0.2222222222222222,0.26666666666666666,writing-task-config,0.15384615384615385,False,False,940.635,502.07601450592887,27,0,0,0
59,67b8636acd5ed420cc098b64,toml,0.3333333333333333,0.2222222222222222,0.26666666666666666,writing-task-config,0.07692307692307687,False,False,1159.968,1614.758310857143,0,0,0,0
60,67d1cc8044430e99a7d91b4a,toml,0.3333333333333333,0.2222222222222222,0.26666666666666666,writing-task-config,0.07692307692307687,False,False,550.722,1402.9336993333334,0,0,0,0
61,67f0d86fabc081fdc410e828,yaml,0.5,0.3333333333333333,0.4,writing-task-config,0.15384615384615385,False,False,677.632,781.6701962239998,1,0,0,0
62,6691809035e52ca9b2b0f39a,yaml,0.42857142857142855,0.3333333333333333,0.375,writing-task-config,0.15384615384615385,False,False,1517.843,2166.2514273911984,17,0,0,0
63,67d03135f855dd0ff0994265,toml,0.5714285714285714,0.4444444444444444,0.5,writing-task-config,0.07692307692307687,False,False,1164.151,1669.0154810445347,0,0,0,0
64,5ee4a14b578f8a000b384376,yaml,0.5714285714285714,0.4444444444444444,0.5,writing-task-config,0.23076923076923073,False,False,411.055,242.53707250988143,9,0,0,0
65,63af557b3d4f219c3226b7d6,yaml,0.8571428571428571,0.6666666666666666,0.75,writing-task-config,0.15384615384615385,True,True,485.0,199.73531746031745,1,0,0,0
66,66684d30d1a0d64a3a348c82,yaml,0.875,0.7777777777777778,0.823529411764706,writing-task-config,0.3846153846153846,True,True,456.417,394.11426832142854,0,0,0,0
67,5e5c993cd0394c474f7cc502,toml,0.6,0.3333333333333333,0.42857142857142855,writing-task-config,0.23076923076923073,False,False,638.533,236.3473558352941,17,0,0,0
68,60e2ebb6ad1d5ee0e515a7c5,yaml,0.16666666666666666,0.1111111111111111,0.13333333333333333,writing-task-config,0.15384615384615385,False,False,598.521,657.92420925,13,0,0,0
69,67153c0d669d191ab273b865,yaml,0.2857142857142857,0.2222222222222222,0.25,writing-task-config,0.07692307692307687,False,False,757.077,1233.5981547609563,11,0,0,0
70,67ab1d683813ed19603e1030,yaml,1.0,1.0,1.0,writing-task-config,1.0,True,True,381.707,296.7673076573705,0,0,0,0
71,60e343946a7faddde88fbe3c,yaml,0.5,0.3333333333333333,0.4,writing-task-config,0.15384615384615385,False,False,1103.292,1343.5523665612648,2,0,0,0
72,67e0333064ddada0e2fc6f1e,yaml,0.0,0.0,0.0,writing-task-config,0.07692307692307687,False,False,229.846,541.2855058253969,0,0,0,0
73,5b3ec4332a5fbf00014eae57,toml,0.4,0.2222222222222222,0.2857142857142857,writing-task-config,0.07692307692307687,False,False,840.064,837.4493008,6,0,0,0
74,6554e79557e3d6be08e32ceb,yaml,0.8,0.4444444444444444,0.5714285714285714,writing-task-config,0.15384615384615385,False,False,480.073,433.21619564431484,13,0,0,0
75,645b519f108c046164a6d232,yaml,0.5714285714285714,0.4444444444444444,0.5,writing-task-config,0.15384615384615385,False,False,352.608,146.3888989340974,9,0,0,0
76,6682a94b061954ae8483fb08,toml,0.7,0.7777777777777778,0.7368421052631577,writing-task-config,0.5714285714285714,True,True,1223.777,771.8570245155039,20,0,0,0
77,67bf5ad9c5a4637861cfd21e,toml,0.4,0.2222222222222222,0.2857142857142857,writing-task-config,0.07692307692307687,False,False,851.538,2404.9098349866667,0,0,0,0
78,66311bae532a469f4858933e,toml,0.3333333333333333,0.2222222222222222,0.26666666666666666,writing-task-config,0.23076923076923073,False,False,738.249,462.371476458498,22,1,0,0
79,669284eabea5b8c9655927da,yaml,0.0,0.0,0.0,writing-task-config,0.07692307692307687,False,False,2246.718,1793.2197548095235,15,0,0,0
80,611d0afbb2a19acfd012545b,toml,0.0,0.0,0.0,writing-task-config,-0.15384615384615374,True,False,901.568,938.9597246215139,4,0,0,0
81,606c7d27f4f3ae688332a55d,toml,0.5714285714285714,0.4444444444444444,0.5,writing-task-config,0.15384615384615385,False,False,275.674,148.90318633992095,6,0,0,0
82,6715c7aedee148c65c10509c,yaml,0.7777777777777778,0.7777777777777778,0.7777777777777778,writing-task-config,0.8461538461538461,True,True,371.009,253.39325796825395,0,0,0,0
83,67d0251c804fc17732eb948a,toml,0.4,0.2222222222222222,0.2857142857142857,writing-task-config,0.07692307692307687,False,False,728.036,621.303010256,2,0,0,0
84,67d11644421446068e1fec14,toml,0.2,0.1111111111111111,0.14285714285714285,writing-task-config,0.07692307692307687,False,False,407.208,454.93252388785044,0,0,0,0
85,678526627e48ded12935af38,yaml,0.42857142857142855,0.3333333333333333,0.375,writing-task-config,0.23076923076923073,False,False,357.958,313.2762240925926,0,0,0,0
86,6738d09a032bf7224008ce7e,yaml,0.42857142857142855,0.3333333333333333,0.375,writing-task-config,0.15384615384615385,False,False,424.611,710.7228987,0,0,0,0
87,65feaaac53eb219f09ad5ea0,toml,0.5,0.3333333333333333,0.4,writing-task-config,0.07692307692307687,False,False,1508.739,1371.0482563106798,0,0,0,0
88,60e2bf0aa568b97e8d525872,toml,0.8,0.8888888888888888,0.8421052631578948,writing-task-config,0.8571428571428572,True,True,434.446,437.19231935714294,0,0,0,0
89,67d24179c5bd87691f1fe036,yaml,0.875,0.7777777777777778,0.823529411764706,writing-task-config,0.7692307692307692,True,True,216.021,87.96512276190475,6,0,0,0
90,57ca4b09993b08000192297b,xml,0.8,0.8888888888888888,0.8421052631578948,writing-task-config,0.7857142857142857,False,True,365.122,196.91377195238098,1,0,0,0
91,6693ce87e76d32ccf07fbcd8,xml,0.5454545454545454,0.6666666666666666,0.6,writing-task-config,0.46153846153846156,False,True,1059.666,1506.80380751497,3,0,0,0
92,60f70af563ef757f65e750e0,xml,0.0,0.0,0.0,writing-task-config,0.07692307692307687,False,False,700.631,432.4139451620553,7,0,0,0
93,67c045fa5074c5500ca40e76,xml,0.16666666666666666,0.1111111111111111,0.13333333333333333,writing-task-config,0.15384615384615385,False,True,1103.477,2782.688526929167,0,0,0,0
94,67d2eaf9d5996dc6be1c7072,xml,0.5,0.1111111111111111,0.1818181818181818,writing-task-config,0.15384615384615385,False,True,700.561,714.044705940239,0,0,0,0
95,651b29ff3a6cadf518640abe,xml,0.3333333333333333,0.1111111111111111,0.16666666666666666,writing-task-config,0.07692307692307687,False,True,827.601,592.3685522738094,1,0,0,0
96,67aca6831f2b0b79416bdb6c,xml,0.0,0.0,0.0,writing-task-config,0.07692307692307687,False,True,266.439,771.2694993480001,0,0,0,0
97,677f8968bbb08bc37c8d2a4b,xml,0.0,0.0,0.0,writing-task-config,0.0,False,True,1258.44,5311.267593257143,3,0,0,0
98,672f51ea346fba23ddd5a793,xml,0.0,0.0,0.0,writing-task-config,0.3529411764705882,False,True,711.436,717.4380354603176,0,0,0,0
99,62d7fef5538b81f205ba4656,xml,0.0,0.0,0.0,writing-task-config,0.07692307692307687,False,True,253.379,123.25540589361701,12,0,1,0
100,67406c1303bd39d206ff2b50,xml,0.0,0.0,0.0,writing-task-config,0.07692307692307687,False,False,852.778,855.5935210158731,10,0,0,0
101,67f66486e35051403284eb5e,xml,0.0,0.0,0.0,writing-task-config,0.07692307692307687,False,False,650.273,810.0210633234502,0,0,0,0
102,60f7c71d1cffec381351b0b3,xml,1.0,0.2222222222222222,0.3636363636363636,writing-task-config,0.23076923076923073,False,True,722.408,1567.8932529666668,0,0,0,0
103,5fb4fcd1fce53c30649dd704,xml,0.21428571428571427,0.3333333333333333,0.2608695652173913,writing-task-config,-0.2666666666666666,False,False,733.604,728.4921538007968,0,0,0,0
104,5c4f5967aac8be0001716a65,xml,0.3333333333333333,0.4444444444444444,0.380952380952381,writing-task-config,0.3076923076923077,False,True,488.69,243.31546731225293,3,0,0,0
